412, 302
413, 302
453, 301
489, 277
489, 230
444, 201
422, 161
419, 170
399, 207
374, 220
368, 242
382, 265
401, 285
413, 295
-1, -1
412, 287
357, 303
-1, -1
452, 302
361, 333
-1, -1
