361, 180
302, 199
283, 238
284, 256
290, 272
300, 283
323, 298
339, 306
354, 309
359, 310
366, 310
380, 310
386, 307
401, 298
408, 291
416, 282
420, 269
421, 259
422, 248
422, 235
416, 222
410, 214
404, 206
397, 197
389, 190
380, 185
371, 182
368, 182
362, 180
362, 180
362, 176
-1, -1
