454, 235
425, 249
407, 302
424, 338
466, 361
520, 348
527, 336
534, 324
533, 299
523, 279
502, 252
487, 242
464, 239
458, 237
-1, -1
428, 195
416, 168
404, 140
403, 138
-1, -1
509, 203
531, 165
542, 150
544, 149
-1, -1
552, 238
662, 213
668, 212
-1, -1
586, 292
658, 305
674, 305
-1, -1
565, 352
667, 396
-1, -1
513, 389
546, 433
559, 448
-1, -1
451, 396
451, 397
455, 442
-1, -1
403, 385
380, 428
364, 455
-1, -1
379, 346
339, 347
319, 351
316, 352
-1, -1
371, 282
297, 272
291, 270
-1, -1
